"OV1002 CarboTax Day1 2","OV1002 CarboTax Day2 2","OV1002 CarboTax Day4 2","OV1002 CarboTax Day7 2","OV1002 CarboTax Day14 2","Molecule"
2.47271035548191,2.56910613080458,2.46444997412691,2.51881264922974,2.47271035548191,"NCOA3"
2.42727975596447,2.39553985197135,2.42727975596447,2.39553985197135,2.43849814013374,"PGR"
2.50293837462382,2.47271035548191,2.4801691705482,2.5383583522294,2.49452082511373,"PMS2"
2.92019935660167,2.79211933830568,2.81375827879612,2.79211933830568,2.81375827879612,"PMS2"
2.44694578859473,2.50293837462382,2.45621137564512,2.47271035548191,2.46444997412691,"PMS2"
2.88507839139755,2.8640253939867,2.8640253939867,2.90072338505105,2.8640253939867,"PTEN"
3.73170874351933,3.73170874351933,3.73170874351933,3.73170874351933,3.73170874351933,"RPS6"
3.65992229412316,3.65992229412316,3.65992229412316,3.65992229412316,3.65992229412316,"RPS6"
2.6259864589759,2.54748595509981,2.49452082511373,2.52902573497507,2.55889291291797,"SERPINE1"
3.40864216577564,3.32847050777526,3.22987894607329,3.32847050777526,3.22987894607329,"VIM"
3.22987894607329,3.18579038000884,3.13430684894822,3.18579038000884,3.16340247265061,"VIM"
