"OV1002 Carbo Day1","OV1002 Carbo Day2","OV1002 Carbo Day4","OV1002 Carbo Day7","OV1002 Carbo Day14","Molecule"
3.16340247265061,3.21823074739713,3.13430684894822,3.06419258149948,3.0852299748186,"IGFBP3"
2.51056919633973,2.47271035548191,2.48744393523453,2.55889291291797,2.50293837462382,"MAPK1"
2.6259864589759,2.58226665219755,2.70312326734325,2.6589363565952,2.6259864589759,"MAPK1"
2.71624233690494,2.68810027120049,2.73103343296509,2.71624233690494,2.71624233690494,"MAPK1"
2.8640253939867,2.83248604352084,2.84768910891706,2.83248604352084,2.9359578240166,"MET"
2.97095280643687,2.92019935660167,2.99355483914712,2.9359578240166,2.90072338505105,"MLH1"
2.68810027120049,2.71624233690494,2.67431031887822,2.70312326734325,2.68810027120049,"MSH2"
2.48744393523453,2.61180355307462,2.56910613080458,2.51056919633973,2.51881264922974,"MSH2"
3.25676710081491,3.22987894607329,3.25676710081491,3.38620937052632,3.24417327042755,"MSH6"
3.21823074739713,3.20197879365459,3.16340247265061,3.20197879365459,3.32847050777526,"MYC"
3.01943908347727,2.99355483914712,2.8640253939867,2.99355483914712,3.06419258149948,"MYC"
3.06419258149948,3.06419258149948,3.06419258149948,3.0852299748186,3.03783660385353,"NCOA3"
2.50293837462382,2.49452082511373,2.54748595509981,2.50293837462382,2.55889291291797,"NCOA3"
2.45621137564512,2.43849814013374,2.41409397254346,2.41409397254346,2.42727975596447,"PGR"
2.51881264922974,2.44694578859473,2.51881264922974,2.49452082511373,2.51056919633973,"PMS2"
2.83248604352084,2.84768910891706,2.81375827879612,2.84768910891706,2.84768910891706,"PMS2"
2.5383583522294,2.4801691705482,2.46444997412691,2.46444997412691,2.41409397254346,"PMS2"
2.9359578240166,2.88507839139755,2.83248604352084,2.95194691433768,2.88507839139755,"PTEN"
3.73170874351933,3.73170874351933,3.73170874351933,3.73170874351933,3.73170874351933,"RPS6"
3.65992229412316,3.65992229412316,3.65992229412316,3.65992229412316,3.65992229412316,"RPS6"
2.58226665219755,2.55889291291797,2.49452082511373,2.54748595509981,2.5383583522294,"SERPINE1"
3.38620937052632,3.55253772584203,3.24417327042755,3.25676710081491,3.40864216577564,"VIM"
3.20197879365459,3.24417327042755,3.0852299748186,3.18579038000884,3.22987894607329,"VIM"
